path,label,label_name,clip_id,EAR,MAR,pitch,yaw,roll,blink_rate
frames/fatigue/alert/IMG_5705_00000.jpg,0,alert,alert:IMG_5705,0.2458142191171646,0.004208196885883808,1.7528547048568726,-1.994987964630127,-178.30372619628906,0.0
frames/fatigue/alert/IMG_5705_00001.jpg,0,alert,alert:IMG_5705,0.21475733816623688,0.002212177962064743,1.8862504959106445,0.6658883094787598,-178.6309814453125,0.0
frames/fatigue/alert/IMG_5705_00002.jpg,0,alert,alert:IMG_5705,0.21363629400730133,0.004998080898076296,1.5605133771896362,0.19047845900058746,-178.5958251953125,0.0
frames/fatigue/alert/IMG_5705_00003.jpg,0,alert,alert:IMG_5705,0.22454248368740082,0.004078727215528488,1.3039761781692505,0.5972945094108582,-178.5470428466797,0.0
frames/fatigue/alert/IMG_5705_00004.jpg,0,alert,alert:IMG_5705,0.2171272188425064,0.0023706206120550632,4.447811603546143,0.8548303842544556,-178.60121154785156,0.0
frames/fatigue/alert/IMG_5705_00005.jpg,0,alert,alert:IMG_5705,0.2296338826417923,0.0018354603089392185,4.938131332397461,0.5111091732978821,-178.63357543945312,0.0
frames/fatigue/alert/IMG_5705_00006.jpg,0,alert,alert:IMG_5705,0.22734855115413666,0.0027595912106335163,4.810051918029785,0.07912718504667282,-178.45411682128906,0.0
frames/fatigue/alert/IMG_5705_00007.jpg,0,alert,alert:IMG_5705,0.23176413774490356,0.0013842738699167967,4.1840996742248535,0.44040730595588684,-177.87220764160156,0.0
frames/fatigue/alert/IMG_5705_00008.jpg,0,alert,alert:IMG_5705,0.21959780156612396,0.0037003401666879654,3.771494150161743,-0.5585411190986633,-177.86924743652344,0.0
frames/fatigue/alert/IMG_5705_00009.jpg,0,alert,alert:IMG_5705,0.2154809534549713,0.005220490042120218,2.6444003582000732,-1.6670267581939697,-177.7195281982422,0.0
frames/fatigue/alert/IMG_5705_00010.jpg,0,alert,alert:IMG_5705,0.2240506410598755,0.0039787027053534985,2.449852466583252,-2.204145669937134,-177.26727294921875,0.0
frames/fatigue/alert/IMG_5705_00011.jpg,0,alert,alert:IMG_5705,0.21839438378810883,0.007268406916409731,0.9681810140609741,-2.048703193664551,-177.351806640625,0.0
frames/fatigue/alert/IMG_5705_00012.jpg,0,alert,alert:IMG_5705,0.23278598487377167,0.0062998561188578606,-0.20203186571598053,-2.7056941986083984,-177.39622497558594,0.0
frames/fatigue/alert/IMG_5705_00013.jpg,0,alert,alert:IMG_5705,0.24847906827926636,0.004769182298332453,-0.8297961950302124,-4.274628162384033,-177.59750366210938,0.0
frames/fatigue/alert/IMG_5705_00014.jpg,0,alert,alert:IMG_5705,0.2531042695045471,0.006057274527847767,-1.0290004014968872,-5.000461101531982,-177.4321746826172,0.0
frames/fatigue/alert/IMG_5705_00015.jpg,0,alert,alert:IMG_5705,0.2572513818740845,0.0057698581367731094,-1.294563889503479,-4.213193893432617,-177.58389282226562,0.0
frames/fatigue/alert/IMG_5705_00016.jpg,0,alert,alert:IMG_5705,0.24997292459011078,0.008454451337456703,-1.1063566207885742,-3.918181896209717,-177.57888793945312,0.0
frames/fatigue/alert/IMG_5705_00017.jpg,0,alert,alert:IMG_5705,0.2557295858860016,0.007223852910101414,-1.1213226318359375,-4.703409194946289,-177.33465576171875,0.0
frames/fatigue/alert/IMG_5705_00018.jpg,0,alert,alert:IMG_5705,0.26969099044799805,0.007705044001340866,-1.2050987482070923,-3.884533166885376,-177.52694702148438,0.0
frames/fatigue/alert/IMG_5705_00019.jpg,0,alert,alert:IMG_5705,0.2638644576072693,0.008288226090371609,-0.41063183546066284,-3.462553024291992,-177.78453063964844,0.0
frames/fatigue/alert/IMG_5705_00020.jpg,0,alert,alert:IMG_5705,0.25807106494903564,0.005281624849885702,0.6303797364234924,-2.9182939529418945,-178.15289306640625,0.0
frames/fatigue/alert/IMG_5705_00021.jpg,0,alert,alert:IMG_5705,0.2468421757221222,0.004380067810416222,1.7917815446853638,-3.7103190422058105,-177.67391967773438,0.0
frames/fatigue/alert/IMG_5705_00022.jpg,0,alert,alert:IMG_5705,0.28090742230415344,0.004746528342366219,2.0646800994873047,-2.4975836277008057,-177.98448181152344,0.0
frames/fatigue/alert/IMG_5705_00023.jpg,0,alert,alert:IMG_5705,0.28451967239379883,0.001877693342976272,1.4177261590957642,-0.735057532787323,-177.74676513671875,0.0
frames/fatigue/alert/IMG_5705_00024.jpg,0,alert,alert:IMG_5705,0.3126092553138733,0.0027724243700504303,1.7798125743865967,-1.4181767702102661,-177.57276916503906,0.0
frames/fatigue/alert/IMG_5705_00025.jpg,0,alert,alert:IMG_5705,0.33414945006370544,0.0018528776708990335,2.054865837097168,-0.5489166378974915,-177.8672332763672,0.0
frames/fatigue/alert/IMG_5705_00026.jpg,0,alert,alert:IMG_5705,0.3244229555130005,0.005393149331212044,5.575232982635498,-0.5629209876060486,-177.9180908203125,0.0
frames/fatigue/alert/IMG_5705_00027.jpg,0,alert,alert:IMG_5705,0.31153562664985657,0.004788897465914488,6.438729286193848,-1.1639504432678223,-178.51980590820312,0.0
frames/fatigue/alert/IMG_5705_00028.jpg,0,alert,alert:IMG_5705,0.31730103492736816,0.0036244243383407593,8.351007461547852,-0.9954777359962463,-179.32952880859375,0.0
frames/fatigue/alert/IMG_5705_00029.jpg,0,alert,alert:IMG_5705,0.290770560503006,0.008284103125333786,10.633352279663086,-1.91434907913208,179.94610595703125,0.0
frames/fatigue/alert/IMG_5705_00030.jpg,0,alert,alert:IMG_5705,0.29643216729164124,0.006819560192525387,11.147799491882324,-2.326144218444824,179.93380737304688,0.0
frames/fatigue/alert/IMG_5705_00031.jpg,0,alert,alert:IMG_5705,0.30624768137931824,0.0077772727236151695,12.452095031738281,-3.5577282905578613,179.9673309326172,0.0
frames/fatigue/alert/IMG_5705_00032.jpg,0,alert,alert:IMG_5705,0.30862802267074585,0.006256897933781147,12.258872032165527,-3.7007548809051514,-179.86788940429688,0.0
frames/fatigue/alert/IMG_5705_00033.jpg,0,alert,alert:IMG_5705,0.2977674901485443,0.0056090811267495155,13.277973175048828,-3.1860289573669434,-179.54783630371094,0.0
frames/fatigue/alert/IMG_5705_00034.jpg,0,alert,alert:IMG_5705,0.28915515542030334,0.005817083641886711,13.386785507202148,-2.6919844150543213,-178.86021423339844,0.0
frames/fatigue/alert/IMG_5705_00035.jpg,0,alert,alert:IMG_5705,0.3291033208370209,0.007122526410967112,13.826992988586426,-2.604642868041992,-178.5374298095703,0.0
frames/fatigue/alert/IMG_5705_00036.jpg,0,alert,alert:IMG_5705,0.3230794370174408,0.005050176754593849,13.341388702392578,-2.6919913291931152,-178.40200805664062,0.0
